MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
RET2.4,90811,BAY343,TWQM,TRIB,MDDNR,MDDNR,RET2.4,7/23/01,9:20:00,15.5,,,11,M ,ISM,M1,WTEMP,,26.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,90811,BAY343,TWQM,TRIB,MDDNR,MDDNR,RET2.4,7/23/01,9:20:00,15.5,,,10.2,M ,ISM,M1,WTEMP,,26.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,90811,BAY343,TWQM,TRIB,MDDNR,MDDNR,RET2.4,7/23/01,9:20:00,15.5,,,9,M ,ISM,M1,WTEMP,,26.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,0.5,S ,ISM,M1,WTEMP,,27.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,2,M ,ISM,M1,WTEMP,,27.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,1,M ,ISM,M1,WTEMP,,27.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,90811,BAY343,TWQM,TRIB,MDDNR,MDDNR,RET2.4,7/23/01,9:20:00,15.5,,,14,M ,ISM,M1,WTEMP,,26.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,90811,BAY343,TWQM,TRIB,MDDNR,MDDNR,RET2.4,7/23/01,9:20:00,15.5,,,13,M ,ISM,M1,WTEMP,,26.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,4,AP,ISM,M1,WTEMP,,27.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,7,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,6,M ,ISM,M1,WTEMP,,27.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,5,M ,ISM,M1,WTEMP,,27.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,3,M ,ISM,M1,WTEMP,,27.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,10,BP,ISM,M1,WTEMP,,26.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,12,M ,ISM,M1,WTEMP,,26.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,11,M ,ISM,M1,WTEMP,,26.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,9,M ,ISM,M1,WTEMP,,26.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,8,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,15.2,B ,ISM,M1,WTEMP,,26.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,10,BP,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,15,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,14,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,13,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,12,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,9,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,11,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,14,M ,ISM,M1,WTEMP,,26.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91166,BAY344,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/15/01,9:12:00,16.2,5.5,8.5,13,M ,ISM,M1,WTEMP,,26.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,16.2,B ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,0.5,S ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,5,AP,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,4,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,3,M ,ISM,M1,WTEMP,,27,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,2,M ,ISM,M1,WTEMP,,27,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,1,M ,ISM,M1,WTEMP,,27,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,8,BP,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,10,M ,ISM,M1,WTEMP,,23.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,9,M ,ISM,M1,WTEMP,,23.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,7,M ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,6,M ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,13.5,B ,ISM,M1,WTEMP,,23.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91806,BAY348,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/15/01,9:03:00,16,,,0.5,S ,ISM,M1,WTEMP,,18.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,4,AP,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,5,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,3,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,2,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,1,M ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91660,BAY347,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/24/01,9:11:00,14.5,,,0.5,S ,ISM,M1,WTEMP,,23.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,8,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,7,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,91289,BAY345,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/27/01,9:20:00,17.2,,,6,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,0.5,S ,ISM,M1,WTEMP,,6.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,14,B ,ISM,M1,WTEMP,,7.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,10,BP,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,9,M ,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,8,M ,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,7,M ,ISM,M1,WTEMP,,7.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,6,M ,ISM,M1,WTEMP,,8.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,6,AP,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,10,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,9,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,8,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,7,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,5,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,4,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,3,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,2,M ,ISM,M1,WTEMP,,6.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,1,M ,ISM,M1,WTEMP,,6.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,13,M ,ISM,M1,WTEMP,,7.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,12,M ,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87631,BAY471,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/11/07,8:45:00,15,1.5,8.5,11,M ,ISM,M1,WTEMP,,7.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,0.5,S ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,4,BP,ISM,M1,WTEMP,,4.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,9,M ,ISM,M1,WTEMP,,5.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,8,M ,ISM,M1,WTEMP,,5.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,7,M ,ISM,M1,WTEMP,,5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,6,M ,ISM,M1,WTEMP,,5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,5,M ,ISM,M1,WTEMP,,5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,3,M ,ISM,M1,WTEMP,,4.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,2,M ,ISM,M1,WTEMP,,4.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,1,M ,ISM,M1,WTEMP,,4.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,0.5,AP,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,14.9,BP,ISM,M1,WTEMP,,6.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,14.9,B ,ISM,M1,WTEMP,,6.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,14,M ,ISM,M1,WTEMP,,6.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,13,M ,ISM,M1,WTEMP,,6.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,12,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,87898,BAY472,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/14/08,8:25:00,15.9,7.5,14.5,11,M ,ISM,M1,WTEMP,,6.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81596,BAY493,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/08,8:45:00,14.2,,,0.5,S ,ISM,M1,WTEMP,,12.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81596,BAY493,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/08,8:45:00,14.2,,,3,M ,ISM,M1,WTEMP,,13,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81596,BAY493,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/08,8:45:00,14.2,,,2,M ,ISM,M1,WTEMP,,12.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81596,BAY493,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/08,8:45:00,14.2,,,1,M ,ISM,M1,WTEMP,,12.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,13,M ,ISM,M1,WTEMP,,19.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,13.3,B ,ISM,M1,WTEMP,,19.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,12,M ,ISM,M1,WTEMP,,19.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,11,M ,ISM,M1,WTEMP,,19.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,10,M ,ISM,M1,WTEMP,,19.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,8,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,5,AP,ISM,M1,WTEMP,,19.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,7,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,6,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81021,BAY491,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/20/08,8:35:00,14.3,,,9,BP,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,13.7,B ,ISM,M1,WTEMP,,5.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,13,M ,ISM,M1,WTEMP,,5.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,12,M ,ISM,M1,WTEMP,,5.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,11,M ,ISM,M1,WTEMP,,5.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,88200,BAY474,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/12/08,8:50:00,14.7,1.5,2.5,10,M ,ISM,M1,WTEMP,,5.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,81596,BAY493,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/17/08,8:45:00,14.2,,,4,M ,ISM,M1,WTEMP,,13,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,0.5,S ,ISM,M1,WTEMP,,22.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,4,M ,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,3,M ,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,2,M ,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,1,M ,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,5,AP,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,9,BP,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,14.1,B ,ISM,M1,WTEMP,,23.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,10,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,8,M ,ISM,M1,WTEMP,,22.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,7,M ,ISM,M1,WTEMP,,22.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,103683,BAY300,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/21/99,8:35:00,19,,,6,M ,ISM,M1,WTEMP,,22.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
