qPCR_plate,short_label,cq_well_position,clean_ID
qpcr_pl11,B4_PlDNA3,B10,B4_CviMVP_PlDNA_3_SG_1389_08911bbf
qpcr_pl11,C4_PlDNA3,C10,C4_CviMVP_PlDNA_3_SG_1575_5d10637a
qpcr_pl11,D4_PlDNA3,D10,D4_CviMVP_PlDNA_3_SG_1183_5414cc84
qpcr_pl11,E4_PlDNA3,E10,E4_CviMVP_PlDNA_3_SG_1898_e19706e2
qpcr_pl11,F4_PlDNA3,F10,F4_CviMVP_PlDNA_3_SG_1296_1006c251
qpcr_pl11,G4_PlDNA3,G10,G4_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1518_4ff5ee3e
qpcr_pl11,H4_PlDNA3,H10,H4_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1867_848c805c
qpcr_pl11,A5_PlDNA3,B11,A5_CviMVP_PlDNA_3_SG_1225_19942566
qpcr_pl11,B5_PlDNA3,C11,B5_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1491_4d777632
qpcr_pl11,C5_PlDNA3,D11,C5_CviMVP_PlDNA_3_SG_1095_64467e6a
qpcr_pl11,D5_PlDNA3,E11,D5_CviMVP_PlDNA_3_SG_1203_5ff51565
qpcr_pl11,E5_PlDNA3,F11,E5_CviMVP_PlDNA_3_SG_1633_86fd52e6
qpcr_pl11,A5_PlDNA3,B12,A5_CviMVP_PlDNA_3_SG_1225_19942566
qpcr_pl11,B5_PlDNA3,C12,B5_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1491_4d777632
qpcr_pl11,C5_PlDNA3,D12,C5_CviMVP_PlDNA_3_SG_1095_64467e6a
qpcr_pl11,D5_PlDNA3,E12,D5_CviMVP_PlDNA_3_SG_1203_5ff51565
qpcr_pl11,E5_PlDNA3,F12,E5_CviMVP_PlDNA_3_SG_1633_86fd52e6
qpcr_pl12,A6_PlDNA3,A03,A6_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3007_8a86f2f3
qpcr_pl12,B6_PlDNA3,B03,B6_CviMVP_PlDNA_3_SG_1893_3d719166
qpcr_pl12,C6_PlDNA3,C03,C6_CviMVP_PlDNA_3_SG_1091_f69ab709
qpcr_pl12,D6_PlDNA3,D03,D6_CviMVP_PlDNA_3_SG_1156_42f64b98
qpcr_pl12,F6_PlDNA3,E03,F6_CviMVP_PlDNA_3_SG_1544_361c6090
qpcr_pl12,G6_PlDNA3,F03,G6_CviMVP_PlDNA_3_SG_1128_2985a17f
qpcr_pl12,H6_PlDNA3,G03,H6_CviMVP_PlDNA_3_SG_1922_42af2f75
qpcr_pl12,E11_PIDNA3,H03,E11_CviMVP_PlDNA_3_SG_1319_f6abf4f5
qpcr_pl12,A6_PlDNA3,A04,A6_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3007_8a86f2f3
qpcr_pl12,B6_PlDNA3,B04,B6_CviMVP_PlDNA_3_SG_1893_3d719166
qpcr_pl12,C6_PlDNA3,C04,C6_CviMVP_PlDNA_3_SG_1091_f69ab709
qpcr_pl12,D6_PlDNA3,D04,D6_CviMVP_PlDNA_3_SG_1156_42f64b98
qpcr_pl12,F6_PlDNA3,E04,F6_CviMVP_PlDNA_3_SG_1544_361c6090
qpcr_pl12,G6_PlDNA3,F04,G6_CviMVP_PlDNA_3_SG_1128_2985a17f
qpcr_pl12,H6_PlDNA3,G04,H6_CviMVP_PlDNA_3_SG_1922_42af2f75
qpcr_pl12,E11_PIDNA3,H04,E11_CviMVP_PlDNA_3_SG_1319_f6abf4f5
qpcr_pl12,A7_PlDNA3,A05,A7_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1769_28e6bcda
qpcr_pl12,B7_PlDNA3,B05,B7_CviMVP_PlDNA_3_SG_1092_7cb45c20
qpcr_pl12,C7_PlDNA3,C05,C7_CviMVP_PlDNA_3_SG_1089_171c56fe
qpcr_pl12,D7_PlDNA3,D05,D7_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1738_63fe4ba4
qpcr_pl12,E7_PlDNA3,E05,E7_CviMVP_PlDNA_3_SG_1821_7af88346
qpcr_pl12,F7_PlDNA3,F05,F7_CviMVP_PlDNA_3_SG_1353_99c23436
qpcr_pl12,G7_PlDNA3,G05,G7_CviMVP_PlDNA_3_SG_1690_7193fce4
qpcr_pl12,H7_PlDNA3,H05,H7_CviMVP_PlDNA_3_SG_1895_7630aa9e
qpcr_pl12,A7_PlDNA3,A06,A7_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1769_28e6bcda
qpcr_pl12,B7_PlDNA3,B06,B7_CviMVP_PlDNA_3_SG_1092_7cb45c20
qpcr_pl12,C7_PlDNA3,C06,C7_CviMVP_PlDNA_3_SG_1089_171c56fe
qpcr_pl12,D7_PlDNA3,D06,D7_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1738_63fe4ba4
qpcr_pl12,E7_PlDNA3,E06,E7_CviMVP_PlDNA_3_SG_1821_7af88346
qpcr_pl12,F7_PlDNA3,F06,F7_CviMVP_PlDNA_3_SG_1353_99c23436
qpcr_pl12,G7_PlDNA3,G06,G7_CviMVP_PlDNA_3_SG_1690_7193fce4
qpcr_pl12,H7_PlDNA3,H06,H7_CviMVP_PlDNA_3_SG_1895_7630aa9e
qpcr_pl12,A8_PlDNA3,A07,A8_CviMVP_PlDNA_3_SG_1234_3dfd6aa1
qpcr_pl12,B8_PlDNA3,B07,B8_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1536_2cb8b409
qpcr_pl12,C8_PlDNA3,C07,C8_CviMVP_PlDNA_3_SG_1257_2d61b6c8
qpcr_pl12,D8_PlDNA3,D07,D8_CviMVP_PlDNA_3_SG_1187_d1d068e1
qpcr_pl12,E8_PlDNA3,E07,E8_CviMVP_PlDNA_3_SG_1818_5a48bf6b
qpcr_pl12,F8_PlDNA3,F07,F8_CviMVP_PlDNA_3_SG_1362_e986275b
qpcr_pl12,G8_PlDNA3,G07,G8_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1731_ec34a354
qpcr_pl12,H8_PlDNA3,H07,H8_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1511_e7286bb7
qpcr_pl12,A8_PlDNA3,A08,A8_CviMVP_PlDNA_3_SG_1234_3dfd6aa1
qpcr_pl12,B8_PlDNA3,B08,B8_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1536_2cb8b409
qpcr_pl12,C8_PlDNA3,C08,C8_CviMVP_PlDNA_3_SG_1257_2d61b6c8
qpcr_pl12,D8_PlDNA3,D08,D8_CviMVP_PlDNA_3_SG_1187_d1d068e1
qpcr_pl12,E8_PlDNA3,E08,E8_CviMVP_PlDNA_3_SG_1818_5a48bf6b
qpcr_pl12,F8_PlDNA3,F08,F8_CviMVP_PlDNA_3_SG_1362_e986275b
qpcr_pl12,G8_PlDNA3,G08,G8_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1731_ec34a354
qpcr_pl12,H8_PlDNA3,H08,H8_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1511_e7286bb7
qpcr_pl12,A9_PIDNA3,A09,A9_CviMVP_PlDNA_3_SG_1159_a3a06726
qpcr_pl12,B9_PIDNA3,B09,B9_CviMVP_PlDNA_3_SG_1043_a6bf86da
qpcr_pl12,C9_PIDNA3,C09,C9_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1492_f748ad4a
qpcr_pl12,D9_PIDNA3,D09,D9_CviMVP_PlDNA_3_SG_1649_66175ee3
qpcr_pl12,E9_PIDNA3,E09,E9_CviMVP_PlDNA_3_SG_1026_d9b276d4
qpcr_pl12,F9_PIDNA3,F09,F9_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1498_82354aba
qpcr_pl12,G9_PIDNA3,G09,G9_CviMVP_PlDNA_3_SG_1900_613a738d
qpcr_pl12,H9_PIDNA3,H09,H9_CviMVP_PlDNA_3_SG_1636_e34f2d48
qpcr_pl12,A9_PIDNA3,A10,A9_CviMVP_PlDNA_3_SG_1159_a3a06726
qpcr_pl12,B9_PIDNA3,B10,B9_CviMVP_PlDNA_3_SG_1043_a6bf86da
qpcr_pl12,C9_PIDNA3,C10,C9_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1492_f748ad4a
qpcr_pl12,D9_PIDNA3,D10,D9_CviMVP_PlDNA_3_SG_1649_66175ee3
qpcr_pl12,E9_PIDNA3,E10,E9_CviMVP_PlDNA_3_SG_1026_d9b276d4
qpcr_pl12,F9_PIDNA3,F10,F9_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1498_82354aba
qpcr_pl12,G9_PIDNA3,G10,G9_CviMVP_PlDNA_3_SG_1900_613a738d
qpcr_pl12,H9_PIDNA3,H10,H9_CviMVP_PlDNA_3_SG_1636_e34f2d48
qpcr_pl12,A10_PIDNA3,B11,A10_CviMVP_PlDNA_3_SG_1015_9b0b22ae
qpcr_pl12,B10_PIDNA3,C11,B10_CviMVP_PlDNA_3_SG_1410_f5b0a7bd
qpcr_pl12,C10_PIDNA3,D11,C10_CviMVP_PlDNA_3_SG_1038_a10f506e
qpcr_pl12,D10_PIDNA3,E11,D10_CviMVP_PlDNA_3_SG_1201_90dd9abc
qpcr_pl12,E10_PIDNA3,F11,E10_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3055_e8238a80
qpcr_pl12,A10_PIDNA3,B12,A10_CviMVP_PlDNA_3_SG_1015_9b0b22ae
qpcr_pl12,B10_PIDNA3,C12,B10_CviMVP_PlDNA_3_SG_1410_f5b0a7bd
qpcr_pl12,C10_PIDNA3,D12,C10_CviMVP_PlDNA_3_SG_1038_a10f506e
qpcr_pl12,D10_PIDNA3,E12,D10_CviMVP_PlDNA_3_SG_1201_90dd9abc
qpcr_pl12,E10_PIDNA3,F12,E10_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3055_e8238a80
qpcr_pl13,A11_PIDNA3,A03,A11_CviMVP_PlDNA_3_SG_1911_4c46219c
qpcr_pl13,B11_PIDNA3,B03,B11_CviMVP_PlDNA_3_SG_1601_e0aa9062
qpcr_pl13,C11_PIDNA3,C03,C11_CviMVP_PlDNA_3_SG_1330_1af8467d
qpcr_pl13,D11_PIDNA3,D03,D11_CviMVP_PlDNA_3_SG_1109_d2a7f6ab
qpcr_pl13,F11_PIDNA3,E03,F11_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1745_f187941c
qpcr_pl13,G11_PIDNA3,F03,G11_CviMVP_PlDNA_3_SG_1097_01d67bb5
qpcr_pl13,H11_PIDNA3,G03,H11_CviMVP_PlDNA_3_SG_1130_d4280f98
qpcr_pl13,H5_PIDNA4,H03,H5_CviMVP_PlDNA_4_SG_1294_d8ad56d2
qpcr_pl13,A11_PIDNA3,A04,A11_CviMVP_PlDNA_3_SG_1911_4c46219c
qpcr_pl13,B11_PIDNA3,B04,B11_CviMVP_PlDNA_3_SG_1601_e0aa9062
qpcr_pl13,C11_PIDNA3,C04,C11_CviMVP_PlDNA_3_SG_1330_1af8467d
qpcr_pl13,D11_PIDNA3,D04,D11_CviMVP_PlDNA_3_SG_1109_d2a7f6ab
qpcr_pl13,F11_PIDNA3,E04,F11_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1745_f187941c
qpcr_pl13,G11_PIDNA3,F04,G11_CviMVP_PlDNA_3_SG_1097_01d67bb5
qpcr_pl13,H11_PIDNA3,G04,H11_CviMVP_PlDNA_3_SG_1130_d4280f98
qpcr_pl13,H5_PIDNA4,H04,H5_CviMVP_PlDNA_4_SG_1294_d8ad56d2
qpcr_pl13,A12_PIDNA3,A05,A12_CviMVP_PlDNA_3_SG_1338_95293c8f
qpcr_pl13,B12_PIDNA3,B05,B12_CviMVP_PlDNA_3_SG_1102_48c637c3
qpcr_pl13,C12_PIDNA3,C05,C12_CviMVP_PlDNA_3_SG_1361_9b1f4445
qpcr_pl13,D12_PIDNA3,D05,D12_CviMVP_PlDNA_3_SG_1829_bda513f5
qpcr_pl13,E12_PIDNA3,E05,E12_CviMVP_PlDNA_3_SG_1175_7417dc30
qpcr_pl13,F12_PIDNA3,F05,F12_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1719_c3f350c9
qpcr_pl13,G12_PIDNA3,G05,G12_CviMVP_PlDNA_3_SG_1194_879483b0
qpcr_pl13,H12_PIDNA3,H05,H12_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3021_448ac77f
qpcr_pl13,A12_PIDNA3,A06,A12_CviMVP_PlDNA_3_SG_1338_95293c8f
qpcr_pl13,B12_PIDNA3,B06,B12_CviMVP_PlDNA_3_SG_1102_48c637c3
qpcr_pl13,C12_PIDNA3,C06,C12_CviMVP_PlDNA_3_SG_1361_9b1f4445
qpcr_pl13,D12_PIDNA3,D06,D12_CviMVP_PlDNA_3_SG_1829_bda513f5
qpcr_pl13,E12_PIDNA3,E06,E12_CviMVP_PlDNA_3_SG_1175_7417dc30
qpcr_pl13,F12_PIDNA3,F06,F12_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_1719_c3f350c9
qpcr_pl13,G12_PIDNA3,G06,G12_CviMVP_PlDNA_3_SG_1194_879483b0
qpcr_pl13,H12_PIDNA3,H06,H12_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3021_448ac77f
qpcr_pl13,A1_PIDNA4,A07,A1_CviMVP_PlDNA_4_SG_1693_d7a2129b
qpcr_pl13,B1_PIDNA4,B07,B1_CviMVP_PlDNA_4_SG_1057_08412b0c
qpcr_pl13,C1_PIDNA4,C07,C1_CviMVP_PlDNA_4_SG_1205_ae001ab4
qpcr_pl13,D1_PIDNA4,D07,D1_CviMVP_PlDNA_4_SG_1638_de9fb8f5
qpcr_pl13,E1_PIDNA4,E07,E1_CviMVP_PlDNA_4_SG_1645_2fe33d1c
qpcr_pl13,F1_PIDNA4,F07,F1_CviMVP_PlDNA_4_SG_1336_9bdae747
qpcr_pl13,G5_PIDNA3,G07,G5_CviMVP_PlDNA_3_SG_1204_0821edd3
qpcr_pl13,H5_PIDNA3,H07,H5_CviMVP_PlDNA_3_SG_1634_af27b8b9
qpcr_pl13,A1_PIDNA4,A08,A1_CviMVP_PlDNA_4_SG_1693_d7a2129b
qpcr_pl13,B1_PIDNA4,B08,B1_CviMVP_PlDNA_4_SG_1057_08412b0c
qpcr_pl13,C1_PIDNA4,C08,C1_CviMVP_PlDNA_4_SG_1205_ae001ab4
qpcr_pl13,D1_PIDNA4,D08,D1_CviMVP_PlDNA_4_SG_1638_de9fb8f5
qpcr_pl13,E1_PIDNA4,E08,E1_CviMVP_PlDNA_4_SG_1645_2fe33d1c
qpcr_pl13,F1_PIDNA4,F08,F1_CviMVP_PlDNA_4_SG_1336_9bdae747
qpcr_pl13,G5_PIDNA3,G08,G5_CviMVP_PlDNA_3_SG_1204_0821edd3
qpcr_pl13,H5_PIDNA3,H08,H5_CviMVP_PlDNA_3_SG_1634_af27b8b9
qpcr_pl13,A2_PIDNA4,A09,A2_CviMVP_PlDNA_4_SG_1342_d2854e5c
qpcr_pl13,C2_PIDNA4,B09,C2_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1482_55e8412d
qpcr_pl13,D2_PIDNA4,C09,D2_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3056_728390bb
qpcr_pl13,E2_PIDNA4,D09,E2_CviMVP_PlDNA_4_SG_1917_af7a792d
qpcr_pl13,F2_PIDNA4,E09,F2_CviMVP_PlDNA_4_SG_1123_53aae46e
qpcr_pl13,F10_PIDNA3,F09,F10_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3015_1562c46c
qpcr_pl13,G10_PIDNA3,G09,G10_CviMVP_PlDNA_3_SG_1324_0c891359
qpcr_pl13,H10_PIDNA3,H09,H10_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3053_b1bf0ddb
qpcr_pl13,A2_PIDNA4,A10,A2_CviMVP_PlDNA_4_SG_1342_d2854e5c
qpcr_pl13,C2_PIDNA4,B10,C2_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1482_55e8412d
qpcr_pl13,D2_PIDNA4,C10,D2_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3056_728390bb
qpcr_pl13,E2_PIDNA4,D10,E2_CviMVP_PlDNA_4_SG_1917_af7a792d
qpcr_pl13,F2_PIDNA4,E10,F2_CviMVP_PlDNA_4_SG_1123_53aae46e
qpcr_pl13,F10_PIDNA3,F10,F10_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3015_1562c46c
qpcr_pl13,G10_PIDNA3,G10,G10_CviMVP_PlDNA_3_SG_1324_0c891359
qpcr_pl13,H10_PIDNA3,H10,H10_CviMVP_PlDNA_3_SG.sharedLotterhosPuritz_3053_b1bf0ddb
qpcr_pl13,A3_PIDNA4,B11,A3_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1771_536699ad
qpcr_pl13,B3_PIDNA4,C11,B3_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3013_33dda8a5
qpcr_pl13,C3_PIDNA4,D11,C3_CviMVP_PlDNA_4_SG_1148_e01548b2
qpcr_pl13,D3_PIDNA4,E11,D3_CviMVP_PlDNA_4_SG_1311_59f9dad6
qpcr_pl13,E3_PIDNA4,F11,E3_CviMVP_PlDNA_4_SG_1553_e2b0c8f8
qpcr_pl13,A3_PIDNA4,B12,A3_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1771_536699ad
qpcr_pl13,B3_PIDNA4,C12,B3_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_3013_33dda8a5
qpcr_pl13,C3_PIDNA4,D12,C3_CviMVP_PlDNA_4_SG_1148_e01548b2
qpcr_pl13,D3_PIDNA4,E12,D3_CviMVP_PlDNA_4_SG_1311_59f9dad6
qpcr_pl13,E3_PIDNA4,F12,E3_CviMVP_PlDNA_4_SG_1553_e2b0c8f8
qpcr_pl14,B1_PIDNA7,A03,B1_CviMVP_PlDNA_7_SG_1295_57606ad7
qpcr_pl14,D1_PIDNA7,B03,D1_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_1739_86d6dd29
qpcr_pl14,E1_PIDNA7,C03,E1_CviMVP_PlDNA_7_SG_1572_cb4e0fea
qpcr_pl14,G1_PIDNA7,D03,G1_CviMVP_PlDNA_7_SG_1134_4679beda
qpcr_pl14,A2_PIDNA7,E03,A2_CviMVP_PlDNA_7_SG_1277_56f3e487
qpcr_pl14,C2_PIDNA7,F03,C2_CviMVP_PlDNA_7_SG_1660_74856262
qpcr_pl14,H2_PIDNA7,G03,H2_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_3016_ae22d219
qpcr_pl14,F4_PIDNA7,H03,F4_CviMVP_PlDNA_7_SG_1407_9b09aa13
qpcr_pl14,B1_PIDNA7,A04,B1_CviMVP_PlDNA_7_SG_1295_57606ad7
qpcr_pl14,D1_PIDNA7,B04,D1_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_1739_86d6dd29
qpcr_pl14,E1_PIDNA7,C04,E1_CviMVP_PlDNA_7_SG_1572_cb4e0fea
qpcr_pl14,G1_PIDNA7,D04,G1_CviMVP_PlDNA_7_SG_1134_4679beda
qpcr_pl14,A2_PIDNA7,E04,A2_CviMVP_PlDNA_7_SG_1277_56f3e487
qpcr_pl14,C2_PIDNA7,F04,C2_CviMVP_PlDNA_7_SG_1660_74856262
qpcr_pl14,H2_PIDNA7,G04,H2_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_3016_ae22d219
qpcr_pl14,F4_PIDNA7,H04,F4_CviMVP_PlDNA_7_SG_1407_9b09aa13
qpcr_pl14,A12__PIDNA7,A05,A12_CviMVP_PlDNA_7_SG_1416_1225a415
qpcr_pl14,C12_PIDNA7,B05,C12_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_1529_cea1f7ed
qpcr_pl14,G12_PIDNA7,C05,G12_CviMVP_PlDNA_7_SG_1016_32ac523d
qpcr_pl14,E10_PIDNA7,D05,E10_CviMVP_PlDNA_7_SG_1167_666608b2
qpcr_pl14,F10_PIDNA7,E05,F10_CviMVP_PlDNA_7_SG_1682_9f835dac
qpcr_pl14,G10_PIDNA7,F05,G10_CviMVP_PlDNA_7_SG_1873_24fd8078
qpcr_pl14,D8_PIDNA7,G05,D8_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_1744_b7a36d63
qpcr_pl14,E8_PIDNA7,H05,E8_CviMVP_PlDNA_7_SG_1223_70f8e33b
qpcr_pl14,A12__PIDNA7,A06,A12_CviMVP_PlDNA_7_SG_1416_1225a415
qpcr_pl14,C12_PIDNA7,B06,C12_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_1529_cea1f7ed
qpcr_pl14,G12_PIDNA7,C06,G12_CviMVP_PlDNA_7_SG_1016_32ac523d
qpcr_pl14,E10_PIDNA7,D06,E10_CviMVP_PlDNA_7_SG_1167_666608b2
qpcr_pl14,F10_PIDNA7,E06,F10_CviMVP_PlDNA_7_SG_1682_9f835dac
qpcr_pl14,G10_PIDNA7,F06,G10_CviMVP_PlDNA_7_SG_1873_24fd8078
qpcr_pl14,D8_PIDNA7,G06,D8_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_1744_b7a36d63
qpcr_pl14,E8_PIDNA7,H06,E8_CviMVP_PlDNA_7_SG_1223_70f8e33b
qpcr_pl14,C11_PIDNA8,A07,C11_CviMVP_PlDNA_8_SG_1914_2afde6ae
qpcr_pl14,D11_PIDNA8,B07,D11_CviMVP_PlDNA_8_SG_1792_ce78a1ce
qpcr_pl14,E11_PIDNA8,C07,E11_CviMVP_PlDNA_8_SG_1951_9c0cb988
qpcr_pl14,F11_PIDNA8,D07,F11_CviMVP_PlDNA_8_SG_1837_3e5f9953
qpcr_pl14,G11_PIDNA8,E07,G11_CviMVP_PlDNA_8_SG_1096_6f8b4b94
qpcr_pl14,H11_PIDNA8,F07,H11_CviMVP_PlDNA_8_SG_1329_10b5f219
qpcr_pl14,A7_PIDNA7,G07,A7_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_1855_c2ef8b63
qpcr_pl14,B11_PIDNA8,H07,B11_CviMVP_PlDNA_8_SG_1454_7119b428
qpcr_pl14,C11_PIDNA8,A08,C11_CviMVP_PlDNA_8_SG_1914_2afde6ae
qpcr_pl14,D11_PIDNA8,B08,D11_CviMVP_PlDNA_8_SG_1792_ce78a1ce
qpcr_pl14,E11_PIDNA8,C08,E11_CviMVP_PlDNA_8_SG_1951_9c0cb988
qpcr_pl14,F11_PIDNA8,D08,F11_CviMVP_PlDNA_8_SG_1837_3e5f9953
qpcr_pl14,G11_PIDNA8,E08,G11_CviMVP_PlDNA_8_SG_1096_6f8b4b94
qpcr_pl14,H11_PIDNA8,F08,H11_CviMVP_PlDNA_8_SG_1329_10b5f219
qpcr_pl14,A7_PIDNA7,G08,A7_CviMVP_PlDNA_7_SG.sharedLotterhosPuritz_1855_c2ef8b63
qpcr_pl14,B11_PIDNA8,H08,B11_CviMVP_PlDNA_8_SG_1454_7119b428
qpcr_pl14,D10_PIDNA8,A09,"D10_CviMVP_PlDNA_8_SG_1224_1f808b18"
qpcr_pl14,E10_PIDNA8,B09,E10_CviMVP_PlDNA_8_SG_1928_e5d81d6d
qpcr_pl14,F10_PIDNA8,C09,F10_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_3024_46a33a07
qpcr_pl14,G10_PIDNA8,D09,G10_CviMVP_PlDNA_8_SG_1044_2065a9df
qpcr_pl14,H10_PIDNA8,E09,H10_CviMVP_PlDNA_8_SG_1948_72ad7752
qpcr_pl14,A12_PIDNA8,F09,A12_CviMVP_PlDNA_8_SG_1154_0a8fa4a5
qpcr_pl14,C12_PIDNA8,G09,C12_CviMVP_PlDNA_8_SG_1122_c4a094b0
qpcr_pl14,D12_PIDNA8,H09,D12_CviMVP_PlDNA_8_SG_1794_9f4a3c1c
qpcr_pl14,D10_PIDNA8,A10,"D10_CviMVP_PlDNA_8_SG_1224_1f808b18"
qpcr_pl14,E10_PIDNA8,B10,E10_CviMVP_PlDNA_8_SG_1928_e5d81d6d
qpcr_pl14,F10_PIDNA8,C10,F10_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_3024_46a33a07
qpcr_pl14,G10_PIDNA8,D10,G10_CviMVP_PlDNA_8_SG_1044_2065a9df
qpcr_pl14,H10_PIDNA8,E10,H10_CviMVP_PlDNA_8_SG_1948_72ad7752
qpcr_pl14,A12_PIDNA8,F10,A12_CviMVP_PlDNA_8_SG_1154_0a8fa4a5
qpcr_pl14,C12_PIDNA8,G10,C12_CviMVP_PlDNA_8_SG_1122_c4a094b0
qpcr_pl14,D12_PIDNA8,H10,D12_CviMVP_PlDNA_8_SG_1794_9f4a3c1c
qpcr_pl14,A10_PIDNA8,B11,A10_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1777_59910a02
qpcr_pl14,B10_PIDNA8,C11,B10_CviMVP_PlDNA_8_SG_1983_1d443376
qpcr_pl14,C10_PIDNA8,D11,C10_CviMVP_PlDNA_8_SG_1936_1b3e42a8
qpcr_pl14,B12_PIDNA8,E11,B12_CviMVP_PlDNA_8_SG_1036_906d5a68
qpcr_pl14,F12_PIDNA8,F11,F12_CviMVP_PlDNA_8_SG_1053_950c6b7a
qpcr_pl14,A10_PIDNA8,B12,A10_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1777_59910a02
qpcr_pl14,B10_PIDNA8,C12,B10_CviMVP_PlDNA_8_SG_1983_1d443376
qpcr_pl14,C10_PIDNA8,D12,C10_CviMVP_PlDNA_8_SG_1936_1b3e42a8
qpcr_pl14,B12_PIDNA8,E12,B12_CviMVP_PlDNA_8_SG_1036_906d5a68
qpcr_pl14,F12_PIDNA8,F12,F12_CviMVP_PlDNA_8_SG_1053_950c6b7a
qpcr_pl15,B4_PIDNA4,A03,B4_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1718_655bf590
qpcr_pl15,C4_PIDNA4,B03,C4_CviMVP_PlDNA_4_SG_1478_bee2927e
qpcr_pl15,D4_PIDNA4,C03,D4_CviMVP_PlDNA_4_SG_1180_8429742a
qpcr_pl15,E4_PIDNA4,D03,E4_CviMVP_PlDNA_4_SG_1799_2e3fe4aa
qpcr_pl15,F4_PIDNA4,E03,F4_CviMVP_PlDNA_4_SG_1827_43db5e47
qpcr_pl15,G4_PIDNA4,F03,G4_CviMVP_PlDNA_4_SG_1198_980f6fe8
qpcr_pl15,H4_PIDNA4,G03,H4_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1514_53c65e35
qpcr_pl15,F3_PIDNA4,H03,F3_CviMVP_PlDNA_4_SG_1807_377a52b1
qpcr_pl15,B4_PIDNA4,A04,B4_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1718_655bf590
qpcr_pl15,C4_PIDNA4,B04,C4_CviMVP_PlDNA_4_SG_1478_bee2927e
qpcr_pl15,D4_PIDNA4,C04,D4_CviMVP_PlDNA_4_SG_1180_8429742a
qpcr_pl15,E4_PIDNA4,D04,E4_CviMVP_PlDNA_4_SG_1799_2e3fe4aa
qpcr_pl15,F4_PIDNA4,E04,F4_CviMVP_PlDNA_4_SG_1827_43db5e47
qpcr_pl15,G4_PIDNA4,F04,G4_CviMVP_PlDNA_4_SG_1198_980f6fe8
qpcr_pl15,H4_PIDNA4,G04,H4_CviMVP_PlDNA_4_SG.sharedLotterhosPuritz_1514_53c65e35
qpcr_pl15,F3_PIDNA4,H04,F3_CviMVP_PlDNA_4_SG_1807_377a52b1
qpcr_pl15,A5_PIDNA4,A05,A5_CviMVP_PlDNA_4_SG_1017_8d7c2653
