plate_extraction_key,PlateDate_Key,PlateDate_Label,Well,mg_tissue,Vial_Label_Check,plate_extract_notes,Username,PlateRow,PlateCol,Extraction_plan_Key,Extraction_plan_Label
bf8a7234,0cbe9f57,CviMVP_PlDNA_3_20230608,C5,20,CviMVP_10432,,nicole.mongillo28@gmail.com,C,5,fujgi66b,C5_CviMVP_PlDNA_3__SG_1095__64467e6a
d48bda83,0cbe9f57,CviMVP_PlDNA_3_20230608,D5,18,CviMVP_10696,,nicole.mongillo28@gmail.com,D,5,pvtsblmr,D5_CviMVP_PlDNA_3__SG_1203__5ff51565
ab980005,0cbe9f57,CviMVP_PlDNA_3_20230608,E5,21,CviMVP_11939,,nicole.mongillo28@gmail.com,E,5,u3cyx9v5,E5_CviMVP_PlDNA_3__SG_1633__86fd52e6
9c70e81f,0cbe9f57,CviMVP_PlDNA_3_20230608,F5,22,CviMVP_12141,,nicole.mongillo28@gmail.com,F,5,wcxk2lzg,F5_CviMVP_PlDNA_3__SG_1702__57acd977
23d4a2e8,0cbe9f57,CviMVP_PlDNA_3_20230608,G5,22,CviMVP_10699,,nicole.mongillo28@gmail.com,G,5,dm9pgshe,G5_CviMVP_PlDNA_3__SG_1204__0821edd3
f52cfa53,0cbe9f57,CviMVP_PlDNA_3_20230608,H5,21,CviMVP_11942,,nicole.mongillo28@gmail.com,H,5,1alxmoga,H5_CviMVP_PlDNA_3__SG_1634__af27b8b9
3191214e,0cbe9f57,CviMVP_PlDNA_3_20230608,A6,19,CviMVP_30021,Vial empty,nicole.mongillo28@gmail.com,A,6,ay1bk7pb,A6_CviMVP_PlDNA_3__SG-sharedLotterhosPuritz_3007__8a86f2f3
95a1b268,0cbe9f57,CviMVP_PlDNA_3_20230608,B6,21,CviMVP_12701,,nicole.mongillo28@gmail.com,B,6,mpmsz1me,B6_CviMVP_PlDNA_3__SG_1893__3d719166
9f6628a0,0cbe9f57,CviMVP_PlDNA_3_20230608,C6,22,CviMVP_10408,,nicole.mongillo28@gmail.com,C,6,yymmswhh,C6_CviMVP_PlDNA_3__SG_1091__f69ab709
bb678c9e,0cbe9f57,CviMVP_PlDNA_3_20230608,D6,22,CviMVP_10572,,nicole.mongillo28@gmail.com,D,6,h135haxi,D6_CviMVP_PlDNA_3__SG_1156__42f64b98
30665066,0cbe9f57,CviMVP_PlDNA_3_20230608,E6,19,CviMVP_10888,,nicole.mongillo28@gmail.com,E,6,gv6ey7kn,E6_CviMVP_PlDNA_3__SG_1271__30dbceb2
10254d19,0cbe9f57,CviMVP_PlDNA_3_20230608,F6,18,CviMVP_11680,,nicole.mongillo28@gmail.com,F,6,o1pcqfw9,F6_CviMVP_PlDNA_3__SG_1544__361c6090
d0513692,0cbe9f57,CviMVP_PlDNA_3_20230608,G6,19,CviMVP_10502,,nicole.mongillo28@gmail.com,G,6,vdqaaonk,G6_CviMVP_PlDNA_3__SG_1128__2985a17f
9b3ece6f,0cbe9f57,CviMVP_PlDNA_3_20230608,H6,21,CviMVP_12785,,nicole.mongillo28@gmail.com,H,6,45sshxdd,H6_CviMVP_PlDNA_3__SG_1922__42af2f75
a6978b9e,066c1369,CviMVP_PlDNA_3_20230615_B9,B9,22,CviMVP_10282,,nicole.mongillo28@gmail.com,B,9,2r3ew6qd,B9_CviMVP_PlDNA_3__SG_1043__a6bf86da
bb94757a,da207dbb,CviMVP_PlDNA_3_20230615_A10,A10,21,CviMVP_10018,,nicole.mongillo28@gmail.com,A,10,nslvj7oe,A10_CviMVP_PlDNA_3__SG_1015__9b0b22ae
3cee7215,df056a12,CviMVP_PlDNA_3_20230615_E11,E11,19,CviMVP_11027,,nicole.mongillo28@gmail.com,E,11,c20iz77d,E11_CviMVP_PlDNA_3__SG_1319__f6abf4f5
a8542c02,712a888e,CviMVP_PlDNA_4_20230620,A1,20,CviMVP_12115,,nicole.mongillo28@gmail.com,A,1,ucezwrf7,A1_CviMVP_PlDNA_4__SG_1693__d7a2129b
4f47e928,712a888e,CviMVP_PlDNA_4_20230620,B1,20,CviMVP_10319,,nicole.mongillo28@gmail.com,B,1,hesulh4l,B1_CviMVP_PlDNA_4__SG_1057__08412b0c
c6bc5c5c,712a888e,CviMVP_PlDNA_4_20230620,C1,21,CviMVP_10702,,nicole.mongillo28@gmail.com,C,1,5wehxloh,C1_CviMVP_PlDNA_4__SG_1205__ae001ab4
8d51750c,712a888e,CviMVP_PlDNA_4_20230620,D1,19,CviMVP_11954,,nicole.mongillo28@gmail.com,D,1,53mqyrmu,D1_CviMVP_PlDNA_4__SG_1638__de9fb8f5
151b984c,712a888e,CviMVP_PlDNA_4_20230620,E1,22,CviMVP_11975,,nicole.mongillo28@gmail.com,E,1,espn4t5g,E1_CviMVP_PlDNA_4__SG_1645__2fe33d1c
4c7b0ca6,712a888e,CviMVP_PlDNA_4_20230620,F1,18,CviMVP_11077,,nicole.mongillo28@gmail.com,F,1,sepcrx25,F1_CviMVP_PlDNA_4__SG_1336__9bdae747
beded86f,712a888e,CviMVP_PlDNA_4_20230620,G1,20,CviMVP_30153,,nicole.mongillo28@gmail.com,G,1,p4e006ux,G1_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_3052__04b2ad68
0ad2014b,712a888e,CviMVP_PlDNA_4_20230620,H1,20,CviMVP_11945,,nicole.mongillo28@gmail.com,H,1,nhc86h42,H1_CviMVP_PlDNA_4__SG_1635__eabf8278
9966debc,712a888e,CviMVP_PlDNA_4_20230620,A2,19,CviMVP_11104,,nicole.mongillo28@gmail.com,A,2,1oxd0jh5,A2_CviMVP_PlDNA_4__SG_1342__d2854e5c
155eaaf6,712a888e,CviMVP_PlDNA_4_20230620,B2,18,CviMVP_10911,,nicole.mongillo28@gmail.com,B,2,567vgcdk,B2_CviMVP_PlDNA_4__SG_1279__83f7612b
d5314414,712a888e,CviMVP_PlDNA_4_20230620,C2,22,CviMVP_11496,,nicole.mongillo28@gmail.com,C,2,2fqdceok,C2_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1482__55e8412d
0cf9a769,712a888e,CviMVP_PlDNA_4_20230620,D2,18,CviMVP_30165,,nicole.mongillo28@gmail.com,D,2,oycmgiur,D2_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_3056__728390bb
206be38e,712a888e,CviMVP_PlDNA_4_20230620,E2,20,CviMVP_12770,,nicole.mongillo28@gmail.com,E,2,fklyddhx,E2_CviMVP_PlDNA_4__SG_1917__af7a792d
ae59520b,712a888e,CviMVP_PlDNA_4_20230620,F2,20,CviMVP_10492,,nicole.mongillo28@gmail.com,F,2,6qs4lr3a,F2_CviMVP_PlDNA_4__SG_1123__53aae46e
3e8848e9,712a888e,CviMVP_PlDNA_4_20230620,G2,22,CviMVP_10322,"Tissue dropped on counter, sterilized with 95% EtOH",nicole.mongillo28@gmail.com,G,2,b7bbmoda,G2_CviMVP_PlDNA_4__SG_1058__173180d2
6caae9bc,712a888e,CviMVP_PlDNA_4_20230620,H2,20,CviMVP_10714,,nicole.mongillo28@gmail.com,H,2,5b4zh7ju,H2_CviMVP_PlDNA_4__SG_1209__662ef371
5fda2114,712a888e,CviMVP_PlDNA_4_20230620,A3,20,CviMVP_12345,,nicole.mongillo28@gmail.com,A,3,kez0yep3,A3_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1771__536699ad
62e35f96,712a888e,CviMVP_PlDNA_4_20230620,B3,21,CviMVP_30039,,nicole.mongillo28@gmail.com,B,3,f9ief4pa,B3_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_3013__33dda8a5
738d5e65,712a888e,CviMVP_PlDNA_4_20230620,C3,22,CviMVP_10552,,nicole.mongillo28@gmail.com,C,3,w75dft1b,C3_CviMVP_PlDNA_4__SG_1148__e01548b2
fa51763a,712a888e,CviMVP_PlDNA_4_20230620,D3,19,CviMVP_11003,,nicole.mongillo28@gmail.com,D,3,t6qviios,D3_CviMVP_PlDNA_4__SG_1311__59f9dad6
829b6b38,712a888e,CviMVP_PlDNA_4_20230620,E3,22,CviMVP_11707,,nicole.mongillo28@gmail.com,E,3,ho712hsb,E3_CviMVP_PlDNA_4__SG_1553__e2b0c8f8
6b79f664,4a291d7a,CviMVP_PlDNA_4_Replace_20230620_F3,F3,19,CviMVP_12449,,nicole.mongillo28@gmail.com,F,3,40cd0a82,F3_CviMVP_PlDNA_4_Replace__SG_1806__0181cb67
6d5f1aec,712a888e,CviMVP_PlDNA_4_20230620,G3,20,CviMVP_10966,,nicole.mongillo28@gmail.com,G,3,0ju1uubo,G3_CviMVP_PlDNA_4__SG_1298__22f5fb03
d1785a8c,712a888e,CviMVP_PlDNA_4_20230620,H3,20,CviMVP_10338,,nicole.mongillo28@gmail.com,H,3,8io9r6oy,H3_CviMVP_PlDNA_4__SG_1063__18b59709
15e8bcd6,712a888e,CviMVP_PlDNA_4_20230620,A4,20,CviMVP_10402,,nicole.mongillo28@gmail.com,A,4,lm4twg65,A4_CviMVP_PlDNA_4__SG_1088__851a009a
82ad588c,712a888e,CviMVP_PlDNA_4_20230620,B4,19,CviMVP_12187,,nicole.mongillo28@gmail.com,B,4,bsqvtc6p,B4_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1718__655bf590
8a9a2c96,712a888e,CviMVP_PlDNA_4_20230620,C4,18,CviMVP_11484,,nicole.mongillo28@gmail.com,C,4,yebbq6qg,C4_CviMVP_PlDNA_4__SG_1478__bee2927e
bd044733,712a888e,CviMVP_PlDNA_4_20230620,D4,20,CviMVP_10629,,nicole.mongillo28@gmail.com,D,4,l25emnkh,D4_CviMVP_PlDNA_4__SG_1180__8429742a
d97d4aad,712a888e,CviMVP_PlDNA_4_20230620,E4,21,CviMVP_12428,,nicole.mongillo28@gmail.com,E,4,mdo64muh,E4_CviMVP_PlDNA_4__SG_1799__2e3fe4aa
33bdc3eb,712a888e,CviMVP_PlDNA_4_20230620,F4,20,CviMVP_12510,,nicole.mongillo28@gmail.com,F,4,pe55550d,F4_CviMVP_PlDNA_4__SG_1827__43db5e47
31b12208,712a888e,CviMVP_PlDNA_4_20230620,G4,21,CviMVP_10682,,nicole.mongillo28@gmail.com,G,4,lfucl9s6,G4_CviMVP_PlDNA_4__SG_1198__980f6fe8
ab6fc56c,712a888e,CviMVP_PlDNA_4_20230620,H4,21,CviMVP_11588,,nicole.mongillo28@gmail.com,H,4,tkp7i9j2,H4_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1513__6c83a6da
6addbcc6,712a888e,CviMVP_PlDNA_4_20230620,A5,19,CviMVP_10036,,nicole.mongillo28@gmail.com,A,5,mpljttde,A5_CviMVP_PlDNA_4__SG_1017__8d7c2653
37ab2106,712a888e,CviMVP_PlDNA_4_20230620,B5,20,CviMVP_11338,,nicole.mongillo28@gmail.com,B,5,8ye1t3pq,B5_CviMVP_PlDNA_4__SG_1428__2fded98a
84ab7946,712a888e,CviMVP_PlDNA_4_20230620,C5,18,CviMVP_10589,,nicole.mongillo28@gmail.com,C,5,b48onu23,C5_CviMVP_PlDNA_4__SG_1164__98eed981
5b281509,712a888e,CviMVP_PlDNA_4_20230620,D5,21,CviMVP_30111,,nicole.mongillo28@gmail.com,D,5,1wm6qmqk,D5_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_3038__a4e6ce98
83846743,712a888e,CviMVP_PlDNA_4_20230620,E5,18,CviMVP_12750,,nicole.mongillo28@gmail.com,E,5,236judpm,E5_CviMVP_PlDNA_4__SG_1910__a67d4341
6de819d4,712a888e,CviMVP_PlDNA_4_20230620,F5,22,CviMVP_11978,,nicole.mongillo28@gmail.com,F,5,7qb2vje7,F5_CviMVP_PlDNA_4__SG_1646__dc731bef
1fcb7c26,712a888e,CviMVP_PlDNA_4_20230620,G5,18,CviMVP_11513,,nicole.mongillo28@gmail.com,G,5,5fn5ba26,G5_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1488__d1de6993
907a2069,712a888e,CviMVP_PlDNA_4_20230620,H5,21,CviMVP_10952,,nicole.mongillo28@gmail.com,H,5,2ouoskai,H5_CviMVP_PlDNA_4__SG_1294__d8ad56d2
57cbe74b,712a888e,CviMVP_PlDNA_4_20230620,A6,19,CviMVP_12112,,nicole.mongillo28@gmail.com,A,6,fy6g712y,A6_CviMVP_PlDNA_4__SG_1692__8c38f7d5
85f63fea,712a888e,CviMVP_PlDNA_4_20230620,B6,22,CviMVP_11095,,nicole.mongillo28@gmail.com,B,6,707l2kbm,B6_CviMVP_PlDNA_4__SG_1343__12079681
c2467d8b,712a888e,CviMVP_PlDNA_4_20230620,C6,18,CviMVP_12169,,nicole.mongillo28@gmail.com,C,6,7rmgibqz,C6_CviMVP_PlDNA_4__SG_1712__2338a29d
8a1c4635,712a888e,CviMVP_PlDNA_4_20230620,D6,22,CviMVP_10293,,nicole.mongillo28@gmail.com,D,6,oz87lu4k,D6_CviMVP_PlDNA_4__SG_1047__4831b7b0
f65f39a5,712a888e,CviMVP_PlDNA_4_20230620,E6,18,CviMVP_10925,,nicole.mongillo28@gmail.com,E,6,6op43n8b,E6_CviMVP_PlDNA_4__SG_1284__fd83d95e
e749d24f,712a888e,CviMVP_PlDNA_4_20230620,F6,22,CviMVP_10606,,nicole.mongillo28@gmail.com,F,6,ws6i75uo,F6_CviMVP_PlDNA_4__SG_1171__ec4b4908
70497281,712a888e,CviMVP_PlDNA_4_20230620,G6,20,CviMVP_10917,,nicole.mongillo28@gmail.com,G,6,vl2zz6vs,G6_CviMVP_PlDNA_4__SG_1281__af8224d5
dcb13492,712a888e,CviMVP_PlDNA_4_20230620,H6,19,CviMVP_12524,,nicole.mongillo28@gmail.com,H,6,9a4toht3,H6_CviMVP_PlDNA_4__SG_1832__200cdfa7
65a7f24a,712a888e,CviMVP_PlDNA_4_20230620,A7,20,CviMVP_10997,,nicole.mongillo28@gmail.com,A,7,g6ofofzn,A7_CviMVP_PlDNA_4__SG_1309__dcb4787a
ec386139,712a888e,CviMVP_PlDNA_4_20230620,B7,18,CviMVP_10382,,nicole.mongillo28@gmail.com,B,7,7vp3ju7s,B7_CviMVP_PlDNA_4__SG_1078__02760ed5
3c8d24fc,712a888e,CviMVP_PlDNA_4_20230620,C7,22,CviMVP_11686,,nicole.mongillo28@gmail.com,C,7,plotk9cb,C7_CviMVP_PlDNA_4__SG_1546__9204d62d
0ae58cb5,712a888e,CviMVP_PlDNA_4_20230620,D7,18,CviMVP_12360,,nicole.mongillo28@gmail.com,D,7,0sxig8o0,D7_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1776__3c0d0ba6
2b099243,712a888e,CviMVP_PlDNA_4_20230620,E7,21,CviMVP_11609,,nicole.mongillo28@gmail.com,E,7,iy83zlmo,E7_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1520__2ac7c9cd
f91b5ed0,712a888e,CviMVP_PlDNA_4_20230620,F7,18,CviMVP_10344,,nicole.mongillo28@gmail.com,F,7,wcjk53z0,F7_CviMVP_PlDNA_4__SG_1065__549b1525
bcf90bd5,712a888e,CviMVP_PlDNA_4_20230620,G7,22,CviMVP_11692,,nicole.mongillo28@gmail.com,G,7,ai1fpm41,G7_CviMVP_PlDNA_4__SG_1548__a06e9f62
45b91102,712a888e,CviMVP_PlDNA_4_20230620,H7,20,CviMVP_12461,,nicole.mongillo28@gmail.com,H,7,czc9r2b8,H7_CviMVP_PlDNA_4__SG_1810__984f0d11
10f48346,712a888e,CviMVP_PlDNA_4_20230620,A8,22,CviMVP_11157,,nicole.mongillo28@gmail.com,A,8,fxllcwuo,A8_CviMVP_PlDNA_4__SG_1363__34d018e7
3f076222,712a888e,CviMVP_PlDNA_4_20230620,B8,19,CviMVP_12571,,nicole.mongillo28@gmail.com,B,8,0ofbyroc,B8_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1849__21c5f2d5
133c4b3d,712a888e,CviMVP_PlDNA_4_20230620,C8,21,CviMVP_12550,,nicole.mongillo28@gmail.com,C,8,28f6jk1z,C8_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1842__1b03335a
6e70f563,712a888e,CviMVP_PlDNA_4_20230620,D8,22,CviMVP_10397,,nicole.mongillo28@gmail.com,D,8,z58tb8wb,D8_CviMVP_PlDNA_4__SG_1087__52775fe9
8876447d,712a888e,CviMVP_PlDNA_4_20230620,E8,19,CviMVP_10385,,nicole.mongillo28@gmail.com,E,8,zlkpf90j,E8_CviMVP_PlDNA_4__SG_1079__865600c1
f7e4970c,712a888e,CviMVP_PlDNA_4_20230620,F8,22,CviMVP_12541,,nicole.mongillo28@gmail.com,F,8,sdq080u2,F8_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1839__3e3bc546
a6de0c42,712a888e,CviMVP_PlDNA_4_20230620,G8,18,CviMVP_11379,,nicole.mongillo28@gmail.com,G,8,erhqo3ff,G8_CviMVP_PlDNA_4__SG_1442__9009f004
f25f7ca9,712a888e,CviMVP_PlDNA_4_20230620,H8,20,CviMVP_12559,,nicole.mongillo28@gmail.com,H,8,sni3e32m,H8_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1845__1a32d8b0
ce95e72b,712a888e,CviMVP_PlDNA_4_20230620,A9,19,CviMVP_10068,,nicole.mongillo28@gmail.com,A,9,g61s35ov,A9_CviMVP_PlDNA_4__SG_1028__4e0fd7b2
9a829238,712a888e,CviMVP_PlDNA_4_20230620,B9,21,CviMVP_11296,,nicole.mongillo28@gmail.com,B,9,jpd6acur,B9_CviMVP_PlDNA_4__SG_1414__8945336e
fcef356b,712a888e,CviMVP_PlDNA_4_20230620,C9,21,CviMVP_12788,,nicole.mongillo28@gmail.com,C,9,1ynk8c41,C9_CviMVP_PlDNA_4__SG_1923__d8adabfd
eab84a78,712a888e,CviMVP_PlDNA_4_20230620,D9,22,CviMVP_10347,,nicole.mongillo28@gmail.com,D,9,cz87mrys,D9_CviMVP_PlDNA_4__SG_1066__01e3c4d8
787e0fea,712a888e,CviMVP_PlDNA_4_20230620,E9,20,CviMVP_10599,,nicole.mongillo28@gmail.com,E,9,ds4ban3q,E9_CviMVP_PlDNA_4__SG_1168__5cf34250
d66013ce,712a888e,CviMVP_PlDNA_4_20230620,F9,22,CviMVP_11101,,nicole.mongillo28@gmail.com,F,9,zqi8i7h3,F9_CviMVP_PlDNA_4__SG_1345__50149b06
128a9b90,712a888e,CviMVP_PlDNA_4_20230620,G9,21,CviMVP_11734,,nicole.mongillo28@gmail.com,G,9,ytho3xux,G9_CviMVP_PlDNA_4__SG_1562__ed5fba74
f2dd394d,712a888e,CviMVP_PlDNA_4_20230620,H9,20,CviMVP_11558,,nicole.mongillo28@gmail.com,H,9,kydqjbpt,H9_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1503__5d1a03b6
20f5d853,712a888e,CviMVP_PlDNA_4_20230620,A10,21,CviMVP_12727,,nicole.mongillo28@gmail.com,A,10,bx0psp6r,A10_CviMVP_PlDNA_4__SG_1902__8ccae1e5
e7d43d4c,712a888e,CviMVP_PlDNA_4_20230620,B10,19,CviMVP_10866,,nicole.mongillo28@gmail.com,B,10,pek0q3q3,B10_CviMVP_PlDNA_4__SG_1263__aaa766a7
aed829b8,712a888e,CviMVP_PlDNA_4_20230620,C10,19,CviMVP_12664,,nicole.mongillo28@gmail.com,C,10,5zyoybh6,C10_CviMVP_PlDNA_4__SG_1880__6331e3b6
c657b124,712a888e,CviMVP_PlDNA_4_20230620,D10,21,CviMVP_10508,,nicole.mongillo28@gmail.com,D,10,yq303nxy,D10_CviMVP_PlDNA_4__SG_1131__ece13837
a76f97a8,712a888e,CviMVP_PlDNA_4_20230620,E10,19,CviMVP_10565,,nicole.mongillo28@gmail.com,E,10,yko9u0be,E10_CviMVP_PlDNA_4__SG_1153__b81d2c2e
b7b62ffd,712a888e,CviMVP_PlDNA_4_20230620,F10,19,CviMVP_11065,,nicole.mongillo28@gmail.com,F,10,alytnkhy,F10_CviMVP_PlDNA_4__SG_1332__d1e377f2
7ec79863,712a888e,CviMVP_PlDNA_4_20230620,G10,,CviMVP_11698,,nicole.mongillo28@gmail.com,G,10,5zeixkux,G10_CviMVP_PlDNA_4__SG_1550__619aa080
99f85e1a,712a888e,CviMVP_PlDNA_4_20230620,H10,19,CviMVP_12118,,nicole.mongillo28@gmail.com,H,10,9sfj3546,H10_CviMVP_PlDNA_4__SG_1694__c08f31af
3056a537,712a888e,CviMVP_PlDNA_4_20230620,A11,21,CviMVP_30003,,nicole.mongillo28@gmail.com,A,11,xu8niiyz,A11_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_3001__63a6096b
887ea4e4,712a888e,CviMVP_PlDNA_4_20230620,B11,20,CviMVP_12217,,nicole.mongillo28@gmail.com,B,11,0hbv2kxe,B11_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1728__8f01cd90
ed998ff9,712a888e,CviMVP_PlDNA_4_20230620,C11,22,CviMVP_12446,,nicole.mongillo28@gmail.com,C,11,yr5t7moh,C11_CviMVP_PlDNA_4__SG_1805__d2f00fa3
f7153c61,712a888e,CviMVP_PlDNA_4_20230620,D11,22,CviMVP_11267,,nicole.mongillo28@gmail.com,D,11,dv1msyms,D11_CviMVP_PlDNA_4__SG_1400__24e59b1a
6ad42014,712a888e,CviMVP_PlDNA_4_20230620,E11,22,CviMVP_12791,,nicole.mongillo28@gmail.com,E,11,n6su0l1v,E11_CviMVP_PlDNA_4__SG_1924__0498d86d
029b9156,712a888e,CviMVP_PlDNA_4_20230620,F11,20,CviMVP_10617,,nicole.mongillo28@gmail.com,F,11,g6hvgfxq,F11_CviMVP_PlDNA_4__SG_1176__f3387444
b24f3352,712a888e,CviMVP_PlDNA_4_20230620,G11,18,,,nicole.mongillo28@gmail.com,G,11,7fcu9siq,G11_CviMVP_PlDNA_4__SG_1540__47a53dfc
a7d28c70,712a888e,CviMVP_PlDNA_4_20230620,H11,21,CviMVP_11358,,nicole.mongillo28@gmail.com,H,11,i5sr74rs,H11_CviMVP_PlDNA_4__SG_1437__2945904c
f5065d82,712a888e,CviMVP_PlDNA_4_20230620,A12,22,CviMVP_10949,,nicole.mongillo28@gmail.com,A,12,ylwxv5jf,A12_CviMVP_PlDNA_4__SG_1292__2cab46d3
d7f047d0,712a888e,CviMVP_PlDNA_4_20230620,B12,18,CviMVP_10963,,nicole.mongillo28@gmail.com,B,12,zl4faq43,B12_CviMVP_PlDNA_4__SG_1297__a38f9ec9
ae0d6d6b,712a888e,CviMVP_PlDNA_4_20230620,C12,18,CviMVP_12580,,nicole.mongillo28@gmail.com,C,12,vpdq4odk,C12_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1852__a4a0a9fb
7756f741,712a888e,CviMVP_PlDNA_4_20230620,D12,18,CviMVP_11046,,nicole.mongillo28@gmail.com,D,12,qmbh3jek,D12_CviMVP_PlDNA_4__SG_1325__2b5ae8c2
17b2bbd7,712a888e,CviMVP_PlDNA_4_20230620,E12,20,CviMVP_10376,,nicole.mongillo28@gmail.com,E,12,b118ouew,E12_CviMVP_PlDNA_4__SG_1076__abb1ae0b
1c3c5dee,712a888e,CviMVP_PlDNA_4_20230620,F12,20,CviMVP_12538,,nicole.mongillo28@gmail.com,F,12,skfpvkky,F12_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1838__ad7a9a33
dae397b6,712a888e,CviMVP_PlDNA_4_20230620,G12,20,CviMVP_12530,,nicole.mongillo28@gmail.com,G,12,gheodmwm,G12_CviMVP_PlDNA_4__SG_1835__14feed63
5700b7a2,712a888e,CviMVP_PlDNA_4_20230620,H12,20,CviMVP_11399,,nicole.mongillo28@gmail.com,H,12,mp9i9wc9,H12_CviMVP_PlDNA_4__SG_1449__a339503d
c5ebb436,f86afba3,CviMVP_PlDNA_4_20230626_A3,A3,20,CviMVP_12345,,kiranbajaj008@gmail.com,A,3,kez0yep3,A3_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1771__536699ad
450aa497,6b661165,CviMVP_PlDNA_4_Replace_F3,F3,21,CviMVP_12449,,kiranbajaj008@gmail.com,F,3,40cd0a82,F3_CviMVP_PlDNA_4_Replace__SG_1806__0181cb67
8a9527cc,e836afcd,CviMVP_PlDNA_4_20230626_G4,G4,20,CviMVP_10682,,kiranbajaj008@gmail.com,G,4,lfucl9s6,G4_CviMVP_PlDNA_4__SG_1198__980f6fe8
c863a057,e4fd0dc4,CviMVP_PlDNA_4_20230626_H4,H4,22,CviMVP_11588,,kiranbajaj008@gmail.com,H,4,tkp7i9j2,H4_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1513__6c83a6da
8fdf2982,ea932933,CviMVP_PlDNA_4_20230626_A5,A5,22,CviMVP_10036,,kiranbajaj008@gmail.com,A,5,mpljttde,A5_CviMVP_PlDNA_4__SG_1017__8d7c2653
18aa397c,b1272447,CviMVP_PlDNA_4_20230626_D5,D5,18,CviMVP_30111,,kiranbajaj008@gmail.com,D,5,1wm6qmqk,D5_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_3038__a4e6ce98
0da0b41a,215f3aab,CviMVP_PlDNA_4_20230626_G5,G5,21,CviMVP_11513,,kiranbajaj008@gmail.com,G,5,5fn5ba26,G5_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1488__d1de6993
d7cee947,24067968,CviMVP_PlDNA_4_20230626_B6,B6,19,CviMVP_11095,,kiranbajaj008@gmail.com,B,6,707l2kbm,B6_CviMVP_PlDNA_4__SG_1343__12079681
39f7700c,98bba755,CviMVP_PlDNA_4_20230626_D6,D6,22,CviMVP_10293,,kiranbajaj008@gmail.com,D,6,oz87lu4k,D6_CviMVP_PlDNA_4__SG_1047__4831b7b0
ca7cec49,0ce7c5b8,CviMVP_PlDNA_4_20230626_F7,F7,22,CviMVP_10344,,kiranbajaj008@gmail.com,F,7,wcjk53z0,F7_CviMVP_PlDNA_4__SG_1065__549b1525
4057b0a9,efc5272b,CviMVP_PlDNA_4_20230626_F8,F8,21,CviMVP_12541,,kiranbajaj008@gmail.com,F,8,sdq080u2,F8_CviMVP_PlDNA_4__SG-sharedLotterhosPuritz_1839__3e3bc546
2cd611c5,b88abbb1,CviMVP_PlDNA_4_20230626_A9,A9,22,CviMVP_10068,,kiranbajaj008@gmail.com,A,9,g61s35ov,A9_CviMVP_PlDNA_4__SG_1028__4e0fd7b2
995cdb79,ba7fa4a2,CviMVP_PlDNA_4_20230626_F9,F9,22,CviMVP_11101,,kiranbajaj008@gmail.com,F,9,zqi8i7h3,F9_CviMVP_PlDNA_4__SG_1345__50149b06
b3d7932f,631780ac,CviMVP_PlDNA_4_20230626_F10,F10,22,CviMVP_11065,,kiranbajaj008@gmail.com,F,10,alytnkhy,F10_CviMVP_PlDNA_4__SG_1332__d1e377f2
7bfac7b0,6d63466d,CviMVP_PlDNA_4_Replace_20230629_Reextractions,F3,19,"CviMVP_12449,CviMVP_12452",,nicole.mongillo28@gmail.com,F,3,7939ddb4,F3_CviMVP_PlDNA_4_Replace__SG_1807__377a52b1
e71d53d7,6d63466d,CviMVP_PlDNA_4_Replace_20230629_Reextractions,H4,21,CviMVP_11591,,nicole.mongillo28@gmail.com,H,4,661c9df5,H4_CviMVP_PlDNA_4_Replace__SG-sharedLotterhosPuritz_1514__53c65e35
1d142995,6d63466d,CviMVP_PlDNA_4_Replace_20230629_Reextractions,B6,20,CviMVP_11098,,nicole.mongillo28@gmail.com,B,6,13f197da,B6_CviMVP_PlDNA_4_Replace__SG_1344__f85703a0
335bfac0,6d63466d,CviMVP_PlDNA_4_Replace_20230629_Reextractions,D6,22,CviMVP_10290,,nicole.mongillo28@gmail.com,D,6,dcad1866,D6_CviMVP_PlDNA_4_Replace__SG_1046__dd6103a0
